month,baseline_loss,cris_loss,baseline_approval_rate,cris_approval_rate,macro_stress,baseline_auc,cris_auc,baseline_ece,cris_ece,review_rate,posture
2010-09-01,1113000.0,819000.0,0.7359705611775529,0.5584176632934683,0.22900000000000006,0.6263095238095239,0.6263095238095239,0.056599003315157714,0.06495178107136525,0.27230910763569455,CAUTIOUS
2010-10-01,1102500.0,640500.0,0.794351279788173,0.5763459841129744,0.20749999999999996,0.6632799120721826,0.6632799120721826,0.04481805223778635,0.04142856751883608,0.2992056487202118,HIGH_UNCERTAINTY_REVIEW
2010-11-01,861000.0,577500.0,0.7912578055307761,0.6253345227475469,0.1845,0.7142240573163188,0.7142240573163188,0.03035910646417311,0.03337794449463192,0.2604817127564674,HIGH_UNCERTAINTY_REVIEW
2010-12-01,766500.0,619500.0,0.7415287628053585,0.6201733648542159,0.16150000000000003,0.6768808456197445,0.6768808456197445,0.04419703829136696,0.05504017006231513,0.24034672970843185,CAUTIOUS
2011-01-01,1197000.0,923999.9999999999,0.7398550724637681,0.6123188405797102,0.147,0.624700563750653,0.624700563750653,0.05443402067457218,0.06071963512555204,0.25869565217391305,CAUTIOUS
2011-02-01,724500.0,703500.0,0.6910631741140215,0.6687211093990755,0.13050000000000003,0.7044669577203473,0.7044669577203473,0.043857245009945645,0.05121693369557342,0.0,NORMAL
2011-03-01,1081500.0,1028999.9999999999,0.6546961325966851,0.636049723756906,0.12650000000000003,0.6448880683129471,0.6448880683129471,0.06575902848062186,0.06779360458890267,0.0,NORMAL
2011-04-01,1039499.9999999999,619500.0,0.6679462571976967,0.4888035828534869,0.13949999999999999,0.6768882976936669,0.6768882976936669,0.039468517164798884,0.0484827393549796,0.31733845169545744,HIGH_UNCERTAINTY_REVIEW
2011-05-01,1417500.0,787500.0,0.6408450704225352,0.47183098591549294,0.12599999999999995,0.6575696239574695,0.6575696239574695,0.066795450331721,0.06572849342767714,0.3104460093896714,HIGH_UNCERTAINTY_REVIEW
2011-06-01,1459500.0,819000.0,0.7122615803814714,0.5231607629427792,0.12450000000000004,0.6806159813516293,0.6806159813516293,0.020324342703159057,0.024727731955708328,0.36076294277929155,HIGH_UNCERTAINTY_REVIEW
2011-07-01,1690500.0,1648500.0,0.7658666666666667,0.7589333333333333,0.09850000000000002,0.7040287071540829,0.7040287071540829,0.015477295173026553,0.01325197809416833,0.0,NORMAL
2011-08-01,1470000.0,766500.0,0.7016546018614271,0.5020682523267839,0.09850000000000002,0.6677457935132569,0.6677457935132569,0.02919711943630228,0.029891045495742872,0.3795243019648397,HIGH_UNCERTAINTY_REVIEW
2011-09-01,1606500.0,944999.9999999999,0.7421383647798742,0.5316884373488147,0.24049999999999996,0.6989213174545751,0.6989213174545751,0.021280663165909836,0.026391019749371265,0.3178519593613933,CAUTIOUS
2011-10-01,1858499.9999999998,693000.0,0.7412653446647781,0.4173748819641171,0.32,0.6707742957528342,0.6707742957528342,0.026438443282483425,0.05142627492689457,0.3909348441926346,HIGH_UNCERTAINTY_REVIEW
2011-11-01,1984499.9999999998,577500.0,0.7620967741935484,0.3664874551971326,0.36550000000000005,0.7021919343713047,0.7021919343713047,0.01281467009495156,0.04068362972973798,0.46639784946236557,HIGH_UNCERTAINTY_REVIEW
2011-12-01,1795500.0,535500.0,0.5871195412439347,0.23864137626819584,0.3715,0.6641790384625106,0.6641790384625106,0.02206798947830312,0.06517448942393847,0.43802382002646667,HIGH_UNCERTAINTY_REVIEW
2012-01-01,2961000.0,1260000.0,0.7932359723289777,0.46963873943120676,0.23199999999999998,0.6747934362122613,0.6747934362122613,0.028568013574894163,0.012487808524049075,0.4196771714066103,HIGH_UNCERTAINTY_REVIEW
2012-02-01,2835000.0,1438500.0,0.794140625,0.53203125,0.22000000000000003,0.6665478462975241,0.6665478462975241,0.03537370649108787,0.021779495514645975,0.364453125,HIGH_UNCERTAINTY_REVIEW
2012-03-01,2751000.0,1438500.0,0.787920384351407,0.5483870967741935,0.2009999999999999,0.6863490074023457,0.6863490074023457,0.02299740097893698,0.017021159962653756,0.33939601921757034,HIGH_UNCERTAINTY_REVIEW
2012-04-01,3013500.0,1617000.0,0.7572755417956656,0.5114551083591331,0.15650000000000003,0.6730692651674257,0.6730692651674257,0.021502838674358492,0.020489417361472553,0.3696594427244582,HIGH_UNCERTAINTY_REVIEW
2012-05-01,3412500.0,1785000.0,0.7502941176470588,0.5252941176470588,0.14199999999999996,0.6818896860580108,0.6818896860580108,0.03393886837317545,0.02528135385959586,0.3629411764705882,HIGH_UNCERTAINTY_REVIEW
2012-06-01,3444000.0,2131500.0,0.6397694524495677,0.4912234739324077,0.11499999999999992,0.6752776521501285,0.6752776521501285,0.02456122484972745,0.02336483958684893,0.34058160859313596,CAUTIOUS
2012-07-01,3528000.0,2436000.0,0.6397233628701102,0.49319213313161875,0.10650000000000001,0.6816229697007008,0.6816229697007008,0.013878760983489898,0.015297220496333166,0.3302355738059218,CAUTIOUS
2012-08-01,3905999.9999999995,3800999.9999999995,0.6416312972873224,0.6322199667835394,0.10200000000000001,0.6824260278278049,0.6824260278278049,0.020071330239618598,0.022414339389698213,0.0,NORMAL
2012-09-01,4620000.0,4599000.0,0.6761951700344998,0.6745523246262527,0.09150000000000003,0.686575821155629,0.686575821155629,0.01665072715824399,0.01729895525098485,0.0,NORMAL
2012-10-01,4924500.0,4924500.0,0.6736388312310394,0.6736388312310394,0.08499999999999985,0.6607232150525868,0.6607232150525868,0.025888060434840057,0.025888060434840057,0.0,NORMAL
2012-11-01,5145000.0,5145000.0,0.66703227828267,0.66703227828267,0.0824999999999999,0.6623361522026013,0.6623361522026013,0.02375143182342381,0.023751431823423826,0.0,NORMAL
2012-12-01,4441500.0,4441500.0,0.6671612265084075,0.6671612265084075,0.08,0.6674352397507102,0.6674352397507102,0.03155128625302281,0.03155128625302281,0.0,NORMAL
2013-01-01,4914000.0,4914000.0,0.6169965075669382,0.6169965075669382,0.0775,0.6467988418314766,0.6467988418314766,0.043024820731727025,0.043024820731727025,0.0,NORMAL
2013-02-01,5208000.0,5208000.0,0.6484591985187145,0.6484591985187145,0.07549999999999998,0.678662951370745,0.678662951370745,0.02745997655840487,0.027459976558404875,0.0,NORMAL
2013-03-01,5418000.0,5418000.0,0.6400338450380757,0.6400338450380757,0.07549999999999998,0.6754612611338895,0.6754612611338895,0.03477153821465109,0.03477153821465109,0.0,NORMAL
2013-04-01,5229000.0,5229000.0,0.5306295785115193,0.5306295785115193,0.0665,0.672072031961936,0.672072031961936,0.046121219096843344,0.046121219096843344,0.0,NORMAL
2013-05-01,4987500.0,4987500.0,0.45816425120772947,0.45816425120772947,0.0805,0.6535570212077932,0.6535570212077932,0.06322959110551554,0.06322959110551554,0.0,NORMAL
2013-06-01,8820000.0,8820000.0,0.700522983759978,0.700522983759978,0.07899999999999999,0.6994786483584595,0.6994786483584595,0.006793349399471503,0.006793349399471503,0.0,NORMAL
2013-07-01,9429000.0,4714500.0,0.7052057094878253,0.46859781696053737,0.12000000000000006,0.6951924133160665,0.6951924133160665,0.008330267475313895,0.014525582731379416,0.41553316540722085,HIGH_UNCERTAINTY_REVIEW
2013-08-01,9502500.0,4693500.0,0.6932302351270317,0.46875493135553103,0.10899999999999999,0.6964910974560108,0.6964910974560108,0.013535662253176125,0.017514845239700823,0.4109199936878649,HIGH_UNCERTAINTY_REVIEW
2013-09-01,9838500.0,6069000.0,0.676984676984677,0.5186725186725186,0.12450000000000003,0.6899035680447372,0.6899035680447372,0.013170858523457986,0.020363227326928798,0.34380534380534383,CAUTIOUS
2013-10-01,10426500.0,7119000.0,0.6812486727543002,0.5391095066185319,0.105,0.6999647786908807,0.6999647786908807,0.010527915486330948,0.013841286725920963,0.3455086005521342,CAUTIOUS
2013-11-01,11224500.0,7906499.999999999,0.7004076086956522,0.5697010869565218,0.09899999999999998,0.6963090368496047,0.6963090368496047,0.00814523843629166,0.01022230853385343,0.31691576086956524,CAUTIOUS
2013-12-01,11497500.0,11382000.0,0.7008393285371702,0.6969091393551825,0.0945,0.6939766731570849,0.6939766731570849,0.009022937626473503,0.01025318810241947,0.0,NORMAL
2014-01-01,12621000.0,12600000.0,0.6999487639298065,0.6996285384910977,0.08850000000000002,0.6872454871335276,0.6872454871335276,0.0064117312183986945,0.0062308054246037305,0.0,NORMAL
2014-02-01,12484500.0,12432000.0,0.691219993423216,0.6897073331141071,0.08999999999999998,0.6936544648155667,0.6936544648155667,0.007406099813251984,0.007022051049143035,0.0,NORMAL
2014-03-01,12988500.0,6310500.0,0.6784611584537483,0.4451031246140546,0.111,0.699634594465603,0.699634594465603,0.004520110263369741,0.006249638462108358,0.43164134864764725,HIGH_UNCERTAINTY_REVIEW
2014-04-01,15802499.999999998,7906499.999999999,0.6828637464230685,0.46340523882896767,0.107,0.7037089645952515,0.7037089645952515,0.015764144411949975,0.011892145054093433,0.4155293858683689,HIGH_UNCERTAINTY_REVIEW
2014-05-01,16106999.999999998,8210999.999999999,0.6995800640954801,0.47463808155597303,0.111,0.708407233854658,0.708407233854658,0.021187129604402048,0.01696504626245093,0.4140236490219914,HIGH_UNCERTAINTY_REVIEW
2014-06-01,15728999.999999998,7927499.999999999,0.7186457432348944,0.5016681082416904,0.10250000000000004,0.7250027164841896,0.7250027164841896,0.03651712235430661,0.03383082126259105,0.3959594711479056,HIGH_UNCERTAINTY_REVIEW
2014-07-01,25672500.0,13209000.0,0.7127454895269902,0.49747703924202274,0.1035,0.7189720663734904,0.7189720663734904,0.030131237625117963,0.02724355005696433,0.39960794278868844,HIGH_UNCERTAINTY_REVIEW
2014-08-01,16001999.999999998,8862000.0,0.7144549094805708,0.5251818848344707,0.09899999999999999,0.7324676078489568,0.7324676078489568,0.03375381032747305,0.03175685248846851,0.3680559472110992,HIGH_UNCERTAINTY_REVIEW
2014-09-01,9639000.0,5554500.0,0.7299196787148594,0.5419678714859437,0.09650000000000002,0.7267602327919964,0.7267602327919964,0.03906886018933059,0.03757066533584324,0.3617469879518072,HIGH_UNCERTAINTY_REVIEW
2014-10-01,35259000.0,19110000.0,0.7123807939676203,0.515191838545132,0.103,0.7221684836660754,0.7221684836660754,0.041047517113084644,0.03829099574159773,0.37608117099135063,HIGH_UNCERTAINTY_REVIEW
2014-11-01,22963500.0,12180000.0,0.7269242496841922,0.5170971816875027,0.131,0.7168416995356157,0.7168416995356157,0.039564933555681754,0.03147871351160361,0.36494315459337023,HIGH_UNCERTAINTY_REVIEW
2014-12-01,9901500.0,5565000.0,0.7726059570833779,0.5785203373545426,0.113,0.7291480744770962,0.7291480744770962,0.04543147620098828,0.041224666880046,0.33799508914273513,HIGH_UNCERTAINTY_REVIEW
2015-01-01,34566000.0,20065500.0,0.7394772783709957,0.5525204867146759,0.09850000000000002,0.7245451632125597,0.7245451632125597,0.051101114276440956,0.0492258464135396,0.349081201887261,HIGH_UNCERTAINTY_REVIEW
2015-02-01,22197000.0,13051500.0,0.7449667528629479,0.5594754340598449,0.11149999999999997,0.7259518809206617,0.7259518809206617,0.04778048207540591,0.04369573792896187,0.3369504987070558,HIGH_UNCERTAINTY_REVIEW
2015-03-01,25557000.0,15277499.999999998,0.7415725437181109,0.565086564039946,0.09499999999999999,0.7226909685766222,0.7226909685766222,0.060796454127550935,0.05957948746607066,0.3350050150451354,HIGH_UNCERTAINTY_REVIEW
2015-04-01,35122500.0,21315000.0,0.7403177599496618,0.5666509359760894,0.09299999999999999,0.7191142465016909,0.7191142465016909,0.057954029966789236,0.05708997172507008,0.3361333962560956,HIGH_UNCERTAINTY_REVIEW
2015-05-01,31720499.999999996,31720499.999999996,0.7475183727491206,0.7475183727491206,0.08099999999999997,0.7266861159507847,0.7266861159507847,0.059482799752607694,0.059482799752607694,0.0,NORMAL
2015-06-01,25683000.0,25683000.0,0.7259294191621473,0.7259294191621473,0.0745,0.7414764338065084,0.7414764338065084,0.05432162799273159,0.05432162799273159,0.0,NORMAL
2015-07-01,38430000.0,38430000.0,0.7118846369327455,0.7118846369327455,0.078,0.7452483705162298,0.7452483705162298,0.03948008540784612,0.03948008540784612,0.0,NORMAL
2015-08-01,31216499.999999996,31216499.999999996,0.7436043027033847,0.7436043027033847,0.0675,0.7540085689520212,0.7540085689520212,0.05036459073710098,0.05036459073710098,0.0,NORMAL
2015-09-01,24171000.0,12379500.0,0.7124055666003977,0.49932405566600396,0.222,0.7444914379290943,0.7444914379290943,0.047552906862562784,0.026015540441804822,0.3349900596421471,CAUTIOUS
2015-10-01,38755500.0,26092500.0,0.7179779463081003,0.5876099195086772,0.12599999999999995,0.7423377093838223,0.7423377093838223,0.033573632768334916,0.026607955911463414,0.2816731028707021,CAUTIOUS
2015-11-01,31373999.999999996,16968000.0,0.7259936793484867,0.5322414002674122,0.12199999999999994,0.745682127210074,0.745682127210074,0.04298058855817688,0.03682579844472289,0.34009967181232525,HIGH_UNCERTAINTY_REVIEW
2015-12-01,35458500.0,20065500.0,0.6918698561649104,0.514883470502269,0.103,0.7489642300600595,0.7489642300600595,0.03697321750510565,0.03412587748044259,0.3255134220444581,HIGH_UNCERTAINTY_REVIEW
2016-01-01,25063500.0,15014999.999999998,0.7271542768602317,0.5574180371165969,0.121,0.755533624430305,0.755533624430305,0.034166044205277746,0.028235219734579986,0.29837658907631087,HIGH_UNCERTAINTY_REVIEW
2016-02-01,32287499.999999996,15025499.999999998,0.7234024104742912,0.48059192462209893,0.21450000000000002,0.7424753804979894,0.7424753804979894,0.03664829262147962,0.014812708762747477,0.34850718228850547,HIGH_UNCERTAINTY_REVIEW
2016-03-01,48037500.0,25935000.0,0.6895663901262822,0.5014099472802321,0.13050000000000003,0.7377626704398662,0.7377626704398662,0.0496653174725325,0.041647940198168545,0.3356696227880175,HIGH_UNCERTAINTY_REVIEW
2016-04-01,29809499.999999996,15833999.999999998,0.6822236050611906,0.4733042937149969,0.13749999999999996,0.7183322702472641,0.7183322702472641,0.08996575691564256,0.08047154992614698,0.3703795892968264,HIGH_UNCERTAINTY_REVIEW
2016-05-01,22942500.0,13419000.0,0.6764770844837107,0.49486471562672557,0.10050000000000002,0.7137503360750028,0.7137503360750028,0.08722888729753334,0.0849060153036842,0.34373274434014356,HIGH_UNCERTAINTY_REVIEW
2016-06-01,22690500.0,13198500.0,0.6544323333654867,0.47656023922060387,0.096,0.7140496519749738,0.7140496519749738,0.057787849011689575,0.05605179474442518,0.34117874023343303,HIGH_UNCERTAINTY_REVIEW
2016-07-01,20065500.0,18648000.0,0.5363653102559381,0.5114619775363654,0.12400000000000004,0.6994266994000411,0.6994266994000411,0.04480363830071664,0.036496375967161813,0.0,NORMAL
2016-08-01,25347000.0,25347000.0,0.6250336957498428,0.6250336957498428,0.08549999999999999,0.7027341470186473,0.7027341470186473,0.06814652944605869,0.0681465294460587,0.0,NORMAL
2016-09-01,17073000.0,17073000.0,0.6121000650541132,0.6121000650541132,0.08600000000000001,0.7083348454116651,0.7083348454116651,0.0533794397352791,0.0533794397352791,0.0,NORMAL
2016-10-01,17682000.0,9051000.0,0.6089043625046157,0.4118795168011816,0.09000000000000001,0.6923801249007152,0.6923801249007152,0.033719674895652474,0.03375378314255143,0.3948409558474442,HIGH_UNCERTAINTY_REVIEW
2016-11-01,18826500.0,9649500.0,0.5985893251921255,0.39856827034424674,0.08800000000000001,0.6960580049819565,0.6960580049819565,0.04385219986325988,0.04385219986325988,0.4087272344457311,HIGH_UNCERTAINTY_REVIEW
2016-12-01,22144500.0,22144500.0,0.6373864574731627,0.6373864574731627,0.07949999999999999,0.6935320640404272,0.6935320640404272,0.0661380281555311,0.0661380281555311,0.0,NORMAL
2017-01-01,17787000.0,17787000.0,0.6710582494663007,0.6710582494663007,0.06800000000000003,0.7070112828996203,0.7070112828996203,0.052903724184339466,0.052903724184339466,0.0,NORMAL
2017-02-01,15245999.999999998,15245999.999999998,0.6726314226314226,0.6726314226314226,0.05700000000000001,0.7006002262410486,0.7006002262410486,0.059814454252301086,0.059814454252301086,0.0,NORMAL
2017-03-01,18711000.0,18711000.0,0.6773264358356358,0.6773264358356358,0.05400000000000001,0.7103498185489671,0.7103498185489671,0.05980045688540315,0.05980045688540315,0.0,NORMAL
2017-04-01,14888999.999999998,14888999.999999998,0.6648351648351648,0.6648351648351648,0.0515,0.7097677937232878,0.7097677937232878,0.06461163046978786,0.06461163046978786,0.0,NORMAL
2017-05-01,18921000.0,18921000.0,0.6673063827152851,0.6673063827152851,0.049,0.69950059324413,0.69950059324413,0.0660665768011807,0.06606657680118067,0.0,NORMAL
2017-06-01,9313500.0,9313500.0,0.48624876928126026,0.48624876928126026,0.052500000000000005,0.7184283581011401,0.7184283581011401,0.011673635976518697,0.011673635976518697,0.0,NORMAL
2017-07-01,8315999.999999999,8315999.999999999,0.46493749582191324,0.46493749582191324,0.044,0.7273219824725371,0.7273219824725371,0.0067302710257119685,0.006730271025711976,0.0,NORMAL
2017-08-01,9061500.0,9061500.0,0.4835689844405707,0.4835689844405707,0.05000000000000001,0.717677873276895,0.717677873276895,0.007358794809592442,0.007358794809592442,0.0,NORMAL
2017-09-01,7538999.999999999,7538999.999999999,0.45792928539459943,0.45792928539459943,0.057999999999999906,0.7297426055878128,0.7297426055878128,0.0076514697977302345,0.0076514697977302345,0.0,NORMAL
2017-10-01,6751500.0,6751500.0,0.5029347643803455,0.5029347643803455,0.0515,0.7280927477946592,0.7280927477946592,0.006027158465883506,0.006027158465883511,0.0,NORMAL
2017-11-01,7234500.0,7234500.0,0.5189068692206077,0.5189068692206077,0.05600000000000002,0.7156503230466316,0.7156503230466316,0.014538713038102835,0.014538713038102842,0.0,NORMAL
2017-12-01,5932500.0,5932500.0,0.510185829275564,0.510185829275564,0.041499999999999884,0.7238418908538228,0.7238418908538228,0.009374200280471276,0.009374200280471276,0.0,NORMAL
2018-01-01,4714500.0,4714500.0,0.5290697674418605,0.5290697674418605,0.039,0.7223103703220701,0.7223103703220701,0.017021599521353344,0.017021599521353337,0.0,NORMAL
2018-02-01,3591000.0,3591000.0,0.5146623222748815,0.5146623222748815,0.03649999999999999,0.7160780544428564,0.7160780544428564,0.021889279462212582,0.021889279462212582,0.0,NORMAL
2018-03-01,3591000.0,1847999.9999999998,0.49846753970465313,0.33435497353023125,0.113,0.7148572626468584,0.7148572626468584,0.031070461627693714,0.03571912917657112,0.371830593480078,HIGH_UNCERTAINTY_REVIEW
2018-04-01,3664500.0,3307500.0,0.5184864240323512,0.48440207972270366,0.1455,0.7248142815127404,0.7248142815127404,0.020194074750181326,0.03308890814138366,0.0,NORMAL
2018-05-01,3475500.0,1648500.0,0.5156815440289505,0.3398673100120627,0.147,0.7088391258606721,0.7088391258606721,0.041954377346891614,0.055079834128697366,0.34755729794933654,HIGH_UNCERTAINTY_REVIEW
2018-06-01,2677500.0,1260000.0,0.6255875740854282,0.4344982628244431,0.109,0.7441565608084106,0.7441565608084106,0.027788122704567743,0.03282796684315294,0.3658287349274474,HIGH_UNCERTAINTY_REVIEW
2018-07-01,1522500.0,777000.0,0.5577947648830206,0.3766504517025712,0.10099999999999999,0.7162407640836825,0.7162407640836825,0.08051129434751833,0.08334518606151298,0.3972666203381978,HIGH_UNCERTAINTY_REVIEW
2018-08-01,923999.9999999999,472499.99999999994,0.5657046791818436,0.3872233118520594,0.107,0.7237363537916703,0.7237363537916703,0.11108502829518017,0.11518686761305522,0.38358083496777806,HIGH_UNCERTAINTY_REVIEW
2018-09-01,535500.0,304500.0,0.5971935617003714,0.42921997523730915,0.09699999999999998,0.7161053307642903,0.7161053307642903,0.119044288069134,0.12089764831919624,0.36813867106892284,HIGH_UNCERTAINTY_REVIEW
2018-10-01,430500.0,430500.0,0.6311627906976744,0.6311627906976744,0.08049999999999999,0.6034980771969805,0.6034980771969805,0.1401507793320032,0.1401507793320032,0.0,NORMAL
2018-11-01,94500.0,42000.0,0.5508578431372549,0.27205882352941174,0.24549999999999997,0.537106135986733,0.537106135986733,0.191949129487028,0.2287889603939804,0.41482843137254904,HIGH_UNCERTAINTY_REVIEW
2018-12-01,94500.0,52500.0,0.6290064102564102,0.3453525641025641,0.1955,0.5016505761445033,0.5016505761445033,0.17072379535861984,0.1936782631396677,0.4583333333333333,HIGH_UNCERTAINTY_REVIEW
